nst_of_storm,year,day_of_year,second,amplitude,mean_amplitude,var_amplitude,maxis,icloud,prop_icloud_of_storm,dist,dist_barycentre,azimuth,azimuth_barycentre,barycentre_speed,nst_of_alert,airport_alert_id,PSTAT,U,RR1,DRR1,FF,T,N,NBAS,CL,CM,CH,N1,N2,N3,N4,UV_INDICE,is_last_lightning_cloud_ground
1198.0,2017,190,58423,-1.95,-3.857587646076795,56.596596765494716,0.098,True,0.8263772954924875,10.476570897358194,13.093202409767926,13.237089646406526,75.75484332827942,-21.538901031148658,1486,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1199.0,2017,190,58425,-4.63,-3.8582318598832366,56.54985179594572,0.091,True,0.8265221017514596,7.974178984063491,12.129758351164293,27.03633368163748,20.777615445436293,-200.34717753999024,1487,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58428,-3.81,-3.8581916666666665,56.50268955455937,0.148,False,0.8258333333333333,6.022950160223967,11.172023785256336,16.76851370915502,22.330317273676982,4.469751100423629,1488,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1199.0,2017,190,58431,-4.08,-3.860308590492076,56.546387300351874,0.09,True,0.8256880733944955,19.941895239235475,13.342101928566867,44.67127318116108,26.472922428544877,17.232341305383837,1489,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58433,3.1,-3.8545083333333334,56.53959758958856,1.742,True,0.8258333333333333,22.382905554009987,13.014412516422192,35.651241153666966,25.89128575076656,-2.4938997380626398,1490,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58435,-6.68,-3.8577249999999994,56.54535303523771,0.896,True,0.8266666666666667,10.450637160410585,12.874856332550282,75.75590045312599,35.520058637525516,35.379860397687175,1491,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58436,-4.0,-3.8578434637801826,56.49824876214267,1.001,True,0.8268109908409659,14.590552080807464,13.560519863125164,21.59856579850001,36.913637996207754,9.038456947622114,1492,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58443,4.57,-3.8518484596169857,56.55614691368305,0.227,True,0.8268109908409659,11.92536435275512,14.2190507579071,64.47299681039709,43.153081851001026,29.79249992239967,1493,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58448,-3.54,-3.850041631973355,56.553347414932006,1.842,True,0.8276436303080766,27.02100496552532,17.71872655879066,47.98930442562169,48.35654697041213,28.709536107468868,1494,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58451,-3.12,-3.8473605328892586,56.54861777740772,2.079,True,0.8276436303080766,22.931974694032554,18.21707313459017,53.47981792684925,49.82463776136016,8.172799067388048,1495,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58452,-5.13,-3.848427620632279,56.50290185528976,0.064,False,0.826955074875208,21.33348372959439,18.042169497187572,47.99047678868816,51.88117703386371,11.66195588151592,1496,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58456,-2.6,-3.8513916666666668,56.506313407770364,3.439,True,0.8275,25.25320929610032,20.509264853135864,39.09602667645164,45.77119807108465,-35.09830898250737,1497,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58459,-4.7,-3.852098251457119,56.45982442700527,0.094,True,0.8276436303080766,15.206252167658048,20.611881534277625,59.47029410006575,52.083152788012264,33.966229097343124,1498,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58463,-6.57,-3.8555416666666664,56.512151499513486,0.607,True,0.8275,13.377550645092066,20.85391258300045,24.721359553666883,45.457879911890565,-41.3762486112896,1499,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58464,-5.93,-3.854733333333334,56.50800960355852,0.204,True,0.8275,10.749173054139796,18.14194059776953,28.402257270404,42.193372052687614,-23.226180214038042,1500,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58468,-8.28,-3.856025,56.51744565408675,0.06,False,0.8266666666666667,9.956305858416933,15.979329125166927,23.583874341501662,37.210714788463015,-28.864281412442757,1501,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1199.0,2017,190,58474,-7.97,-3.8593494578815677,56.57396368328643,0.068,False,0.8265221017514596,15.21942459872473,14.960319270021982,58.31328902219115,38.93118349404685,6.7417504206446575,1502,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1199.0,2017,190,58476,-2.78,-3.852710592160133,56.53537336442026,4.326,True,0.8273561301084237,24.99289755851505,14.916933980424439,63.68376091653308,43.02913920072709,18.3256646140376,1503,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1199.0,2017,190,58484,-4.28,-3.8520517097581317,56.534288441397315,0.508,True,0.8273561301084237,10.52944620092988,14.137466319303075,9.886362403707206,34.76515058466733,-28.226719081295816,1504,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58487,2.86,-3.8464583333333335,56.524680273491796,0.265,True,0.8275,17.008808823656157,14.742676015730424,56.842405801207214,40.118658292590716,19.882559845514347,1505,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1198.0,2017,190,58493,-5.25,-3.8519699499165276,56.61219678439281,0.078,False,0.8263772954924875,9.731040619857126,14.572987276683312,24.36138120470721,39.44517894830792,-2.0657161184079604,1506,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1198.0,2017,190,58496,-4.59,-3.8536143572621038,56.61138116109695,0.925,True,0.8263772954924875,25.63377100775065,17.1858981349056,48.46467894959319,43.59197971632317,15.83130151546289,1507,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1199.0,2017,190,58497,-5.37,-3.85487906588824,56.56604403795038,4.067,True,0.8265221017514596,14.286653404829496,17.030436269256395,39.79045878924523,40.50484134416553,-13.755854248812366,1508,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58498,-4.49,-3.855408333333333,56.519202502015574,1.608,False,0.8258333333333333,26.523571980454587,17.285548672912984,48.891196486993,38.03941393924217,-11.553041853478971,1509,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58504,-9.22,-3.8598751040799333,56.496065567721345,0.138,True,0.8259783513738551,11.327355492123695,17.41853355477862,10.753044206670376,38.18386090640271,0.7947117583975144,1510,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1199.0,2017,190,58510,2.56,-3.856538782318599,56.62064218359484,1.649,True,0.8256880733944955,13.747376640194515,16.87496152420168,12.216180107633138,30.746156624140358,-32.883795191873055,1511,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58510,3.92,-3.850058333333334,56.623814425284955,0.097,True,0.8258333333333333,12.73393558356456,17.37544401815292,34.83583036415485,32.49189815071497,10.882417491771086,1512,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58511,-4.32,-3.85044962531224,56.57681179766861,0.092,True,0.8259783513738551,9.240569545496054,14.643243774443818,48.90049374238039,32.56453394951283,-0.6674306140642241,1513,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58518,-2.82,-3.853825,56.572572429733114,2.336,True,0.8258333333333333,18.314832471153423,15.314606952164473,59.53035940435219,35.85451738536399,14.587476107689382,1514,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58518,-8.38,-3.8575936719400503,56.54248628809325,0.153,True,0.8259783513738551,21.55142484413373,14.485915762777664,46.02873006391704,35.37743964818466,-2.321879703059981,1515,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58522,2.11,-3.850041631973356,56.56408524826534,1.711,True,0.8259783513738551,17.487377466645906,15.5125860918647,13.575242893354591,35.84780609596537,2.774423448336602,1516,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58526,-7.66,-3.854741666666667,56.621903686335855,0.049,True,0.8258333333333333,20.694463985302008,16.67043398271595,48.09897530740453,41.82827196259393,37.82055405345849,1517,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58529,-3.85,-3.85473771856786,56.574718785317806,0.131,False,0.8251457119067444,13.224338362702234,16.752167779238892,9.79214624291732,37.65432460905434,-22.055031615180194,1518,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58530,-3.56,-3.8544925124792018,56.52768471309962,4.073,True,0.8252911813643927,13.292428605815928,17.427477622625542,328.1350358707525,84.19341496378303,256.3371300650287,1519,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1203.0,2017,190,58534,2.84,-3.8489276807980053,56.517910413234816,3.034,True,0.8254364089775561,11.769885356514212,16.336653103519,12.702518484167348,76.3887748104189,-48.22219695697112,1520,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58538,3.76,-3.8532196339434273,56.544639167374406,1.022,True,0.8252911813643927,3.113634519109082,13.26368804934823,320.774325902667,122.17970745021053,181.28510212953617,1521,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58540,-18.23,-3.865549084858569,56.716423220319754,0.133,False,0.8244592346089851,21.62412608254845,13.953146151998652,45.884669953988656,127.56461196031624,25.275272582237378,1522,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1203.0,2017,190,58540,-5.41,-3.866832917705736,56.67122099285898,0.252,True,0.8246051537822111,19.545903630719813,13.761719426234954,350.1923346383395,177.91350518213872,296.8696880603585,1523,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1204.0,2017,190,58541,-6.17,-3.86874584717608,56.62851854216897,0.058,True,0.824750830564784,13.284965633644322,13.771823971391967,8.796850458695092,177.74762255143503,-1.1372009224028254,1524,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1203.0,2017,190,58548,3.43,-3.865785536159601,56.66324686578067,0.171,True,0.8246051537822111,9.366772626581772,13.117547974852942,47.2679545359052,130.93644232896045,-204.90072610811217,1525,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1203.0,2017,190,58550,-2.68,-3.863000831255195,56.660512202162394,3.325,True,0.8246051537822111,24.32557302759424,15.210162586699616,38.25934865833236,135.19591402465463,25.079951116359272,1526,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58558,2.19,-3.8542631140716073,56.677388477379985,1.542,True,0.8243130724396336,12.961213582829512,16.851425763986352,71.46459111723168,93.6442915604154,-209.56885044211924,1527,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58559,-7.57,-3.854854288093256,56.6813649995837,0.072,False,0.8234804329725229,15.701006084297822,15.864239097611247,6.317875092246348,87.04982575012502,-33.34843147943654,1528,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58563,-4.31,-3.855232945091514,56.634342202144374,1.418,True,0.8236272878535774,21.63088359831535,16.211735758877168,37.45458191206159,34.92686696241204,-220.34508409237446,1529,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58567,-3.27,-3.853272273105745,56.679252866638926,0.116,True,0.8243130724396336,17.73127607415423,16.952787498962156,13.143216109191588,35.6512612374948,3.0049739611432598,1530,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58568,-5.32,-3.854492512479201,56.633849242658314,0.075,True,0.8244592346089851,8.304497646375452,16.77574166892777,10.922804719869063,29.593736268155443,-30.5389555965726,1531,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58575,-5.11,-3.8645961698584514,56.58076869095199,0.127,True,0.8251457119067444,11.600981612678895,14.654976433108544,21.064116028922182,26.72786416325374,-10.588812915412428,1532,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1200.0,2017,190,58579,-3.71,-3.870533333333334,56.57663240922991,1.623,True,0.825,15.0017543019406,14.99506655296039,73.61556457339464,27.086359739280898,1.6330728975202642,1533,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58580,2.49,-3.865237302248126,56.56317079780739,0.137,True,0.8251457119067444,22.6029482765984,16.145390251677153,47.85823346660527,34.00975280167406,32.26605901623102,1534,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58581,-2.2,-3.8638519134775375,56.51838107047511,1.47,True,0.8252911813643927,13.373544872068374,14.769167130635992,23.551193863541684,31.692521460254074,-11.866600027606927,1535,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58583,3.51,-3.8562146422628953,56.56088016371548,0.209,True,0.8252911813643927,27.996992996168103,16.480119950971638,40.17991391786608,36.19863776169982,28.489609167474594,1536,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58586,-3.69,-3.8555158069883526,56.56052467127366,0.119,True,0.8252911813643927,12.029985188834509,17.10103454138148,20.585967809046547,37.8091649432294,9.387531850526964,1537,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1203.0,2017,190,58587,-10.93,-3.8613965087281796,56.555072257791466,0.048,False,0.8246051537822111,19.85095539284663,18.476030171409434,50.2859393917004,42.67946883702577,45.679438657871316,1538,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1203.0,2017,190,58590,-12.93,-3.8686783042394017,56.62335890058548,0.06,True,0.8246051537822111,9.36900046183707,17.537237864725515,29.737030409143088,35.36637980965051,-70.46736616666719,1539,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1204.0,2017,190,58592,-8.58,-3.872591362126246,56.59472611384054,0.083,False,0.8239202657807309,12.9489304090186,15.928234886795549,15.183176333618416,29.9205369541527,-44.17583356843825,1540,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1204.0,2017,190,58596,-8.77,-3.871029900332226,56.57647873892235,0.06,True,0.824750830564784,21.184479071688774,17.230057253398947,47.37924337920261,33.89187854009619,27.89130610608555,1541,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1203.0,2017,190,58599,-7.19,-3.8724605153782217,56.63023919873084,0.122,False,0.8237738985868661,17.314859427402766,15.449701658604724,58.1287415894046,36.88334981868594,16.66386894069937,1542,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1204.0,2017,190,58603,2.79,-3.866926910299004,56.62003244353126,0.182,True,0.8239202657807309,7.486764119440633,14.69249814703908,38.84847447324582,39.92710092938582,15.516389444426316,1543,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58610,-2.84,-3.8725707154742097,56.67311769899182,0.969,True,0.8244592346089851,16.811054275310166,14.185847960783002,351.4226993790754,90.11656092728167,185.60175422675056,1544,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58612,-2.6,-3.871422628951747,56.67445517677309,1.531,True,0.8244592346089851,18.73012518913166,15.7460354153321,57.502188035797865,94.74408719839079,20.29783113037536,1545,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58614,-4.37,-3.868843594009983,56.663873016316124,0.066,True,0.8244592346089851,13.124913797873129,15.775365980141189,47.05470254312026,100.05600823330776,22.861862688186424,1546,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58622,-5.19,-3.8680016652789346,56.70172983666389,0.176,True,0.8243130724396336,10.457233906809403,13.987491785994628,43.3634229583832,99.38670482983787,-2.573019219294783,1547,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1202.0,2017,190,58625,-4.01,-3.8681198003327784,56.65453451352934,0.057,True,0.8244592346089851,21.50549050498792,14.685930298925484,48.90919265434791,97.85011334066174,-5.046423875655015,1548,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1201.0,2017,190,58630,-19.99,-3.87233139050791,56.864239226755465,0.055,True,0.8251457119067444,13.733566092036924,15.727063961024866,58.428057213486014,101.11337713070178,11.636153779945678,1549,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1198.0,2017,190,58638,-4.0,-3.875325542570952,56.89650427989838,0.132,True,0.8247078464106845,22.84941842543208,16.733457986045185,47.99022191114032,50.54129755271259,-181.1227247265784,1550,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1197.0,2017,190,58641,-1.98,-3.872798663324979,56.93188906728915,1.982,True,0.8262322472848789,9.687323160000718,15.226324314523362,37.668884613712414,47.23574698236502,-10.725210676036555,1551,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1197.0,2017,190,58647,-5.88,-3.874319131161237,56.93522606194971,0.103,True,0.8262322472848789,14.336061084849034,15.428182195686013,58.01672590890279,49.0627508766621,5.161673969928336,1552,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1197.0,2017,190,58650,-5.27,-3.8739515455304927,56.934037131429434,0.058,True,0.8262322472848789,20.52799969382462,17.10664316018855,50.7823923223634,50.29924577065881,4.892301017121844,1553,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1198.0,2017,190,58654,-9.65,-3.8787729549248753,56.914321884915374,0.075,False,0.825542570951586,13.319261907480962,15.74227172727072,5.587243964204461,43.078920988968235,-23.799038308913513,1554,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1198.0,2017,190,58656,-2.53,-3.8759181969949914,56.91224957392086,0.096,False,0.8247078464106845,9.128691793932832,14.974792677586708,38.44656153965872,39.74867170999701,-11.685524422071403,1555,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1198.0,2017,190,58659,-4.78,-3.876736227045075,56.91292693287194,0.151,True,0.8247078464106845,26.62901809310276,15.604725955531821,48.22690963228625,39.78811966352134,0.35585936634252807,1556,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1196.0,2017,190,58665,3.73,-3.8632859531772574,57.02602526042175,0.938,True,0.8244147157190636,22.67462429559269,17.76927614479715,58.32929545541454,43.2315214704717,15.837826943614917,1557,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1197.0,2017,190,58667,-15.32,-3.8728571428571423,57.08799902054465,0.108,True,0.8245614035087719,9.937496508781503,17.036182048785896,25.149284003874712,37.75361448630034,-28.21671408103161,1558,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1194.0,2017,190,58675,-3.4,-3.874170854271357,57.2279309548581,1.984,True,0.8241206030150754,27.353848568187505,18.173823527846377,34.96088589124616,35.1166967477808,-11.228456785060855,1559,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1194.0,2017,190,58679,-3.01,-3.8734589614740367,57.2285562569062,1.677,True,0.8241206030150754,15.814462614567558,18.58969031236081,35.80817813460803,40.15351910951473,22.571719884883894,1560,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1193.0,2017,190,58682,3.72,-3.867242246437552,57.32488693539493,0.147,True,0.8248113998323554,14.916138268301664,19.554264724755615,37.7545864396493,40.03818992617983,-0.29783145985274356,1561,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1191.0,2017,190,58690,3.64,-3.860579345088161,57.46728747920325,1.722,True,0.8261964735516373,26.6155062368816,19.552012748718756,41.20758857424819,38.86830308317349,-4.427592405131969,1562,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1189.0,2017,190,58707,-4.92,-3.8478805719091675,57.477049544647464,1.358,False,0.8250630782169891,8.490988405005645,17.188073433620914,102.51176553847138,46.232048097016296,17.74352153275603,1563,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1188.0,2017,190,58712,-4.25,-3.850782828282828,57.5215138769753,0.074,True,0.8249158249158249,23.30400950652692,19.415825599911816,49.30515728905003,50.25802697787885,10.71939413147285,1564,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1189.0,2017,190,58715,-6.46,-3.8529772918418836,57.478820926251565,0.075,True,0.8250630782169891,13.911258961669244,17.17539399882544,59.87341573395928,54.41011528499771,10.360998210495788,1565,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1190.0,2017,190,58717,-2.97,-3.852235294117647,57.43113393954384,0.328,True,0.8252100840336134,12.29024154495569,16.588023820556796,16.237896427737414,51.14840166718594,-8.635697845770473,1566,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
1188.0,2017,190,58728,3.16,-3.8385437710437715,57.51838246059301,0.066,True,0.8249158249158249,28.078008267075216,18.781668820352387,38.36352949573895,51.24989217653421,0.534757324699969,1567,41.0,1007.4,87.0,20.3,48.0,5.4,19.8,8.0,2.0,,,,1.0,8.0,,,,False
